#{"t_start": 1679480980.870534, "env_id": "FrozenLake-v1"}
r,l,t 
1.0,24,566.474925
1.0,14,566.498946
1.0,20,566.532978
0.0,8,566.54699
1.0,27,566.593032
0.0,56,566.688118
0.0,51,566.775198
0.0,8,566.788209
1.0,60,566.892304
0.0,38,566.959365
1.0,90,567.117509
1.0,55,567.251633
0.0,26,567.296674
0.0,39,567.365737
0.0,67,567.484845
1.0,72,567.612962
0.0,49,567.701042
1.0,36,567.7651
1.0,34,567.825155
0.0,16,567.854181
0.0,100,568.035346
1.0,21,568.106411
0.0,38,568.174473
1.0,90,568.333617
0.0,19,568.366647
0.0,57,568.467739
0.0,27,568.515783
0.0,29,568.56783
1.0,38,568.634891
1.0,51,568.730978
0.0,35,568.794036
1.0,26,568.841079
1.0,20,568.877111
0.0,25,568.923153
1.0,8,568.937166
1.0,28,568.988212
0.0,45,569.104318
1.0,28,569.154363
1.0,31,569.211415
1.0,18,569.243444
0.0,100,570.963008
0.0,8,570.977021
0.0,17,571.006047
1.0,29,571.055092
1.0,47,571.135164
0.0,100,571.30632
1.0,11,571.325338
0.0,23,571.364373
0.0,49,571.448449
0.0,59,571.586575
1.0,25,571.629614
0.0,70,571.754728
1.0,33,571.81178
1.0,51,571.901862
0.0,29,571.951907
1.0,15,571.978932
1.0,52,572.070015
1.0,17,572.100042
1.0,52,572.190124
0.0,43,572.264191
1.0,23,572.304228
1.0,20,572.338259
1.0,85,572.522426
0.0,25,572.565465
0.0,100,572.738623
1.0,30,572.791671
1.0,65,572.903773
1.0,61,573.01087
1.0,11,573.029887
0.0,53,573.121971
0.0,7,573.133982
1.0,8,573.149997
1.0,64,573.264103
1.0,41,573.3712
1.0,19,573.40423
0.0,23,573.444267
1.0,68,573.564376
1.0,18,573.595404
1.0,16,573.62443
1.0,60,573.729527
1.0,80,573.870654
1.0,24,573.916696
1.0,35,573.978753
1.0,21,574.014786
0.0,32,574.071837
0.0,27,574.119881
0.0,11,574.138898
0.0,55,574.271019
1.0,22,574.310054
0.0,7,574.323066
0.0,48,574.408144
1.0,42,574.48221
0.0,58,574.586305
1.0,14,574.610327
1.0,18,576.170746
0.0,15,576.195769
0.0,100,576.362921
1.0,31,576.414968
0.0,20,576.448999
1.0,35,576.507052
1.0,19,576.539081
0.0,100,576.740264
1.0,22,576.777297
0.0,19,576.809327
1.0,37,576.871383
0.0,17,576.902412
0.0,19,576.937443
1.0,25,576.980483
0.0,39,577.048544
0.0,80,577.187671
1.0,7,577.199682
1.0,46,577.279754
0.0,65,577.392858
0.0,13,577.415878
1.0,25,577.458917
1.0,28,577.507962
1.0,22,577.582029
1.0,28,577.631074
0.0,66,577.750182
0.0,36,577.812238
0.0,49,577.897316
1.0,12,577.918335
0.0,11,577.937352
1.0,16,577.965378
1.0,43,578.039445
1.0,13,578.062466
0.0,19,578.095496
0.0,8,578.109509
1.0,23,578.149545
1.0,30,578.201593
1.0,44,578.277664
1.0,28,578.326709
1.0,16,578.354734
0.0,32,578.413788
1.0,18,578.479848
0.0,2,578.482851
1.0,45,578.561923
1.0,86,578.712059
1.0,36,578.774116
1.0,43,578.849184
1.0,59,578.952278
0.0,60,579.057373
0.0,31,579.111422
0.0,44,579.191495
1.0,76,579.325617
0.0,21,579.397683
0.0,65,579.512787
1.0,15,579.539812
1.0,50,579.629894
1.0,11,579.649912
0.0,100,579.830076
0.0,5,579.839084
1.0,80,581.505599
0.0,26,581.54964
0.0,77,581.679758
1.0,26,581.723798
0.0,25,581.765836
0.0,22,581.837902
1.0,6,581.848911
1.0,15,581.873934
0.0,12,581.893952
0.0,38,581.959012
0.0,69,582.075118
0.0,31,582.127164
0.0,10,582.146182
1.0,40,582.214244
0.0,18,582.244272
0.0,8,582.258284
0.0,43,582.330349
1.0,28,582.377392
0.0,9,582.392406
1.0,14,582.415427
0.0,8,582.42944
1.0,9,582.444453
1.0,39,582.511514
1.0,76,582.642633
1.0,25,582.721705
1.0,26,582.766746
1.0,31,582.820795
0.0,88,582.976937
0.0,20,583.011969
1.0,89,583.16611
0.0,100,583.340268
0.0,15,583.366291
1.0,9,583.382306
0.0,3,583.387311
1.0,81,583.528439
0.0,3,583.533443
0.0,100,583.74964
1.0,56,583.849731
0.0,26,583.896774
0.0,18,583.928803
1.0,17,583.958831
0.0,39,584.028894
1.0,9,584.044909
0.0,37,584.109967
0.0,8,584.12398
1.0,16,584.152006
1.0,10,584.170022
1.0,24,584.212061
1.0,59,584.316155
1.0,41,584.388727
0.0,52,584.484816
1.0,12,584.540867
0.0,45,584.621941
1.0,34,584.683997
1.0,17,584.714025
1.0,29,584.767073
0.0,22,584.807109
0.0,11,584.827127
1.0,45,584.908201
0.0,34,584.969257
1.0,32,585.026309
1.0,16,585.055335
0.0,18,585.087364
1.0,30,586.691823
0.0,26,586.735863
1.0,46,586.813934
1.0,100,587.017119
1.0,17,587.046145
1.0,8,587.060158
0.0,35,587.119212
1.0,19,587.152242
1.0,14,587.175263
0.0,16,587.202288
0.0,12,587.223306
0.0,11,587.242324
0.0,41,587.311386
1.0,23,587.350422
1.0,9,587.366436
1.0,13,587.388457
0.0,42,587.462524
0.0,25,587.506564
0.0,27,587.554608
1.0,45,587.632679
1.0,33,587.690732
1.0,21,587.727766
1.0,12,587.748784
1.0,25,587.791823
1.0,21,587.828857
1.0,73,587.991005
1.0,21,588.028038
1.0,18,588.060067
1.0,34,588.119121
0.0,32,588.180176
0.0,66,588.297283
1.0,15,588.323307
0.0,32,588.380359
1.0,75,588.51448
0.0,15,588.540504
1.0,28,588.591551
1.0,13,588.614572
1.0,31,588.669621
0.0,32,588.726673
1.0,18,588.758703
1.0,6,588.768712
1.0,66,588.924854
0.0,99,589.099012
1.0,10,589.117028
0.0,28,589.166073
1.0,32,589.222124
1.0,50,589.310204
1.0,12,589.332224
0.0,41,589.40429
1.0,24,589.446328
1.0,20,589.482361
1.0,8,589.496373
1.0,29,589.54742
1.0,70,589.675536
1.0,21,589.713571
0.0,64,589.861706
0.0,28,589.911751
1.0,16,589.940777
0.0,9,589.956792
1.0,16,589.985819
1.0,49,590.0749
1.0,36,590.139958
0.0,36,590.205018
1.0,15,590.232042
1.0,24,590.276082
1.0,56,590.377174
0.0,17,590.414208
1.0,36,592.00467
0.0,33,592.060721
1.0,32,592.113769
1.0,12,592.134789
1.0,25,592.175826
0.0,27,592.255898
1.0,30,592.306945
1.0,20,592.339975
0.0,82,592.478101
0.0,28,592.526144
0.0,9,592.541158
0.0,32,592.595207
0.0,5,592.604215
1.0,47,592.68629
0.0,28,592.733333
1.0,12,592.753351
1.0,63,592.859447
1.0,43,592.930512
1.0,71,593.04962
0.0,24,593.125689
0.0,22,593.163724
1.0,72,593.288838
1.0,11,593.307855
0.0,71,593.434474
1.0,70,593.555584
0.0,29,593.60663
1.0,22,593.644665
1.0,13,593.666685
1.0,23,593.707722
0.0,2,593.710725
0.0,13,593.733746
1.0,27,593.780789
1.0,65,593.894892
0.0,24,593.93593
1.0,25,594.014001
0.0,76,594.149123
1.0,11,594.170143
0.0,18,594.202172
0.0,18,594.234201
0.0,36,594.297258
0.0,16,594.325284
0.0,36,594.388341
0.0,13,594.411362
1.0,63,594.523464
1.0,71,594.647577
1.0,27,594.69562
0.0,38,594.762681
0.0,14,594.787704
1.0,41,594.86077
1.0,23,594.935839
0.0,15,594.961862
1.0,26,595.007904
0.0,39,595.076967
0.0,19,595.110998
1.0,25,595.155038
0.0,4,595.162045
1.0,82,595.308177
0.0,39,595.378241
0.0,22,595.417276
1.0,7,595.430289
0.0,12,595.451308
1.0,32,595.50936
1.0,67,595.628469
0.0,33,597.224482
0.0,6,597.234491
0.0,20,597.268521
1.0,39,597.334582
1.0,56,597.463699
1.0,15,597.488722
0.0,11,597.507739
0.0,17,597.536766
1.0,19,597.569795
1.0,46,597.647866
0.0,42,597.719932
1.0,19,597.752962
1.0,31,597.80601
1.0,28,597.854054
0.0,59,597.957147
1.0,15,597.983171
1.0,59,598.082262
1.0,16,598.110287
1.0,14,598.133308
0.0,54,598.225392
0.0,41,598.330487
1.0,11,598.349504
1.0,49,598.434582
1.0,14,598.458603
1.0,27,598.505646
0.0,39,598.573708
1.0,22,598.611743
1.0,19,598.647776
1.0,25,598.691816
0.0,35,598.752871
1.0,21,598.789905
0.0,8,598.803918
1.0,29,598.853963
0.0,49,598.940041
1.0,13,598.963063
1.0,49,599.04814
0.0,33,599.105192
0.0,9,599.121206
0.0,41,599.227303
1.0,10,599.244318
0.0,10,599.262334
1.0,12,599.283354
0.0,7,599.295364
1.0,58,599.398458
0.0,33,599.457512
0.0,18,599.489541
1.0,92,599.649687
1.0,23,599.690724
0.0,100,599.865883
0.0,17,599.896912
1.0,12,599.917931
0.0,2,599.921934
0.0,10,599.93895
0.0,14,599.963973
1.0,19,599.997002
1.0,50,600.119114
1.0,28,600.172162
1.0,59,600.277258
0.0,37,600.343318
1.0,39,600.413381
0.0,59,600.518477
1.0,30,600.571525
0.0,53,600.666611
1.0,9,600.682626
0.0,38,600.749687
1.0,57,600.85178
1.0,40,600.929851
0.0,17,602.501827
0.0,5,602.510835
1.0,58,602.643956
1.0,94,602.803113
1.0,32,602.857162
0.0,32,602.912213
1.0,42,602.983277
0.0,4,602.990284
1.0,9,603.006298
1.0,30,603.058346
0.0,10,603.075361
1.0,83,603.219492
0.0,29,603.268537
1.0,70,603.388646
1.0,9,603.404661
0.0,18,603.471722
1.0,17,603.501749
0.0,57,603.600839
1.0,17,603.630867
0.0,10,603.647882
0.0,10,603.665898
1.0,13,603.688928
1.0,25,603.73296
1.0,21,603.769992
0.0,15,603.796017
0.0,16,603.824042
1.0,78,603.966171
0.0,52,604.057254
0.0,17,604.087282
0.0,10,604.105298
0.0,25,604.149338
1.0,43,604.224406
1.0,22,604.263442
1.0,43,604.373542
1.0,9,604.389557
0.0,26,604.435599
1.0,16,604.463624
0.0,27,604.511667
0.0,5,604.519675
1.0,12,604.541695
0.0,3,604.5467
1.0,48,604.631777
1.0,44,604.713852
1.0,31,604.768902
0.0,71,604.896017
0.0,30,604.950066
1.0,40,605.021131
0.0,6,605.032141
0.0,16,605.060166
1.0,60,605.167264
1.0,16,605.19629
0.0,25,605.24033
0.0,83,605.425498
0.0,18,605.456526
0.0,51,605.546608
1.0,18,605.578637
0.0,58,605.68073
0.0,14,605.705753
0.0,64,605.819857
1.0,11,605.838874
0.0,10,605.85689
1.0,29,605.908938
1.0,26,605.954979
0.0,5,605.963988
0.0,24,606.007027
0.0,36,606.071085
1.0,35,606.133142
0.0,13,606.162168
1.0,14,606.187191
1.0,18,606.255253
0.0,18,607.818023
1.0,84,607.960152
0.0,22,607.998187
1.0,22,608.03522
1.0,28,608.083264
1.0,23,608.1223
0.0,23,608.161336
1.0,15,608.187359
1.0,10,608.204375
0.0,15,608.230398
0.0,23,608.270435
1.0,46,608.349507
0.0,23,608.388542
0.0,10,608.407559
1.0,13,608.43058
1.0,22,608.467614
1.0,37,608.530671
1.0,87,608.712837
1.0,24,608.753874
1.0,79,608.888997
0.0,24,608.932036
1.0,65,609.045139
1.0,28,609.094184
1.0,44,609.175257
1.0,18,609.207286
1.0,28,609.256331
1.0,44,609.333401
1.0,24,609.37644
1.0,25,609.42048
1.0,11,609.439498
0.0,60,609.579625
0.0,58,609.681718
0.0,8,609.695731
0.0,100,609.871891
1.0,72,610.00301
0.0,13,610.027032
0.0,32,610.084084
1.0,35,610.14614
1.0,24,610.189179
0.0,48,610.275258
1.0,17,610.305285
0.0,25,610.350326
1.0,33,610.408379
1.0,26,610.455421
1.0,61,610.598552
0.0,32,610.657606
1.0,40,610.729671
1.0,10,610.747687
0.0,18,610.779716
0.0,33,610.83877
1.0,8,610.852782
1.0,73,610.984903
1.0,25,611.029944
1.0,11,611.049962
0.0,33,611.109016
0.0,14,611.134038
1.0,11,611.154057
0.0,67,611.275169
1.0,93,611.478354
1.0,27,611.526398
0.0,13,613.084338
1.0,10,613.101368
1.0,16,613.128392
0.0,97,613.289539
1.0,18,613.319566
0.0,27,613.364607
0.0,67,613.476709
0.0,77,613.605826
1.0,26,613.650867
1.0,27,613.696909
0.0,12,613.716928
0.0,100,613.921113
0.0,20,613.955144
1.0,17,613.98417
1.0,8,613.998183
0.0,100,614.17034
1.0,43,614.244407
0.0,14,614.26943
0.0,95,614.436582
1.0,24,614.47862
1.0,28,614.527665
0.0,33,614.584717
0.0,36,614.646773
0.0,25,614.690813
1.0,50,614.810922
1.0,34,614.869976
0.0,8,614.883989
0.0,74,615.013106
1.0,85,615.165244
1.0,95,615.332396
0.0,12,615.354416
1.0,24,615.396455
1.0,7,615.408466
1.0,25,615.452506
0.0,100,615.663697
0.0,15,615.689722
1.0,65,615.803825
0.0,15,615.830849
1.0,51,615.923934
1.0,32,615.979985
0.0,14,616.005008
0.0,18,616.036036
0.0,33,616.094089
0.0,67,616.211195
0.0,8,616.225208
1.0,18,616.256237
1.0,32,616.313288
0.0,12,616.334307
0.0,48,616.418384
1.0,19,616.451414
0.0,11,616.471432
0.0,60,616.611561
1.0,12,616.633581
1.0,27,616.68763
1.0,31,616.74268
1.0,35,618.32627
1.0,6,618.336279
0.0,33,618.39133
0.0,100,618.558482
1.0,55,618.649564
0.0,15,618.674587
1.0,36,618.734642
0.0,59,618.832731
0.0,12,618.851748
1.0,15,618.876771
1.0,19,618.910802
1.0,10,618.927817
1.0,41,619.02991
1.0,36,619.091967
1.0,14,619.115988
0.0,45,619.193058
1.0,7,619.20507
1.0,91,619.365215
0.0,36,619.427271
1.0,29,619.478318
0.0,12,619.498336
1.0,18,619.529364
1.0,12,619.550384
0.0,23,619.59042
1.0,21,619.626453
0.0,13,619.650475
0.0,16,619.679501
1.0,21,619.716534
0.0,10,619.73355
1.0,51,619.823632
1.0,36,619.92072
1.0,17,619.950747
0.0,55,620.045834
0.0,47,620.127908
0.0,56,620.224997
1.0,98,620.398154
0.0,10,620.417172
0.0,8,620.431184
0.0,20,620.466216
1.0,33,620.524269
0.0,19,620.557299
1.0,21,620.594333
0.0,66,620.709437
0.0,13,620.731457
0.0,44,620.842558
0.0,17,620.872586
1.0,75,621.002704
0.0,8,621.016717
1.0,66,621.131821
1.0,39,621.204888
1.0,24,621.246926
0.0,11,621.266944
1.0,19,621.299974
1.0,9,621.315989
0.0,15,621.343014
1.0,22,621.381048
1.0,21,621.418082
0.0,21,621.456116
0.0,24,621.498155
0.0,58,621.601249
1.0,26,621.64729
0.0,100,621.863487
1.0,23,621.911531
0.0,19,621.945562
0.0,18,621.978592
1.0,47,623.581541
0.0,34,623.637592
1.0,20,623.670622
1.0,11,623.689639
0.0,33,623.74469
1.0,19,623.775717
1.0,29,623.824762
0.0,10,623.841778
1.0,55,623.933861
0.0,18,623.963889
1.0,27,624.00993
1.0,90,624.200103
1.0,21,624.235135
0.0,52,624.326218
1.0,15,624.352242
1.0,73,624.480358
0.0,63,624.589457
1.0,35,624.650513
1.0,64,624.762615
1.0,68,624.882724
1.0,76,625.019849
0.0,25,625.09792
0.0,14,625.122943
0.0,60,625.231041
0.0,50,625.322124
0.0,30,625.375185
0.0,19,625.408216
0.0,21,625.445249
0.0,100,625.619408
0.0,34,625.683466
0.0,8,625.697479
0.0,78,625.834604
0.0,100,626.045796
1.0,13,626.069818
0.0,7,626.082427
1.0,25,626.127468
0.0,49,626.214548
0.0,78,626.354561
1.0,10,626.372577
1.0,18,626.406608
1.0,49,626.494688
1.0,35,626.556745
1.0,19,626.590776
0.0,38,626.657836
0.0,26,626.703878
1.0,11,626.723897
1.0,22,626.761931
1.0,98,626.972122
1.0,44,627.051195
1.0,20,627.087227
1.0,17,627.119262
0.0,89,627.285413
1.0,34,628.893123
0.0,100,629.061276
0.0,4,629.068282
1.0,49,629.149862
1.0,57,629.245949
1.0,20,629.278979
1.0,26,629.323019
1.0,10,629.375067
1.0,59,629.479162
0.0,55,629.572246
0.0,32,629.626295
1.0,75,629.753411
1.0,14,629.777432
0.0,27,629.823474
1.0,11,629.841491
0.0,25,629.885531
1.0,24,629.927569
0.0,100,630.102729
1.0,28,630.153775
0.0,69,630.310918
0.0,44,630.388989
0.0,9,630.404002
1.0,36,630.46806
1.0,60,630.573156
1.0,13,630.596177
1.0,65,630.711282
1.0,40,630.781345
0.0,13,630.804366
0.0,30,630.857414
0.0,27,630.90746
1.0,10,630.926477
1.0,16,630.955504
0.0,18,630.987533
0.0,19,631.021564
0.0,22,631.060599
1.0,10,631.078616
1.0,55,631.210736
1.0,43,631.286807
1.0,32,631.342858
0.0,44,631.419928
1.0,15,631.445952
0.0,23,631.485989
0.0,15,631.512012
0.0,20,631.547044
1.0,17,631.577071
1.0,84,631.729209
1.0,20,631.764242
1.0,11,631.783259
1.0,40,631.853323
1.0,89,632.009465
1.0,30,632.062512
1.0,25,632.140584
0.0,83,632.288718
0.0,25,632.332758
1.0,32,632.38981
1.0,25,632.441858
0.0,16,632.469883
0.0,63,634.104299
1.0,12,634.125318
0.0,19,634.156346
0.0,21,634.191378
0.0,23,634.229413
0.0,28,634.276456
0.0,24,634.316492
0.0,100,634.484645
1.0,42,634.589741
1.0,23,634.628776
0.0,20,634.664809
1.0,55,634.756892
1.0,17,634.784918
0.0,31,634.836966
0.0,33,634.893016
1.0,21,634.929049
1.0,71,635.05116
0.0,95,635.214308
1.0,34,635.273362
0.0,30,635.325409
1.0,81,635.500569
1.0,20,635.5356
1.0,45,635.613671
1.0,27,635.660714
1.0,61,635.76581
0.0,13,635.788831
1.0,23,635.828867
1.0,29,635.878912
1.0,78,636.014036
1.0,14,636.039058
0.0,17,636.068085
0.0,19,636.101115
1.0,56,636.203207
0.0,28,636.252252
1.0,19,636.285362
1.0,60,636.425489
0.0,15,636.451513
1.0,29,636.502559
1.0,14,636.527582
1.0,31,636.581631
1.0,12,636.60265
1.0,96,636.770803
0.0,16,636.798829
1.0,80,636.94296
1.0,28,636.992004
1.0,16,637.02003
1.0,23,637.060066
1.0,40,637.13013
0.0,10,637.148146
0.0,68,637.300285
1.0,23,637.340321
1.0,50,637.428401
1.0,17,637.45943
1.0,19,637.492459
1.0,18,637.524489
0.0,100,637.708656
0.0,13,637.731677
0.0,17,637.761704
1.0,54,639.374184
0.0,27,639.419225
0.0,16,639.446249
0.0,32,639.499297
1.0,18,639.529325
0.0,31,639.580371
0.0,15,639.605394
1.0,54,639.730508
0.0,41,639.799571
1.0,67,639.914675
0.0,60,640.014766
0.0,36,640.075822
1.0,20,640.109853
1.0,76,640.239971
0.0,7,640.251982
0.0,13,640.275003
1.0,71,640.399116
1.0,9,640.414129
1.0,17,640.444157
0.0,12,640.465176
1.0,20,640.501209
1.0,54,640.629325
0.0,6,640.639334
0.0,48,640.726413
0.0,53,640.818497
0.0,7,640.830508
1.0,74,640.958624
0.0,51,641.046705
1.0,40,641.116768
0.0,43,641.190835
1.0,68,641.309944
0.0,54,641.406031
0.0,31,641.498116
1.0,21,641.535149
0.0,10,641.553165
1.0,17,641.584194
1.0,12,641.605213
0.0,11,641.624231
0.0,15,641.651255
1.0,21,641.687288
1.0,35,641.749344
1.0,18,641.781374
1.0,49,641.867452
0.0,18,641.899481
1.0,20,641.934513
1.0,17,641.96454
0.0,100,642.140701
0.0,55,642.240792
1.0,43,642.31586
1.0,61,642.456987
0.0,18,642.489017
1.0,10,642.507033
0.0,25,642.552074
0.0,4,642.55908
0.0,4,642.566087
0.0,25,642.610127
1.0,35,642.672184
0.0,21,642.709218
0.0,20,642.74525
0.0,31,642.8003
0.0,69,642.928417
1.0,19,642.962448
1.0,47,644.573227
1.0,35,644.632281
1.0,15,644.658304
1.0,28,644.705347
1.0,32,644.759397
0.0,11,644.778414
1.0,93,644.971602
0.0,14,644.994623
1.0,35,645.053677
1.0,90,645.207817
1.0,25,645.249855
0.0,57,645.344942
1.0,40,645.412003
1.0,48,645.492076
0.0,21,645.527107
0.0,40,645.593167
0.0,32,645.647217
1.0,50,645.768327
1.0,33,645.82638
1.0,33,645.884433
0.0,28,645.93748
1.0,15,645.964505
0.0,3,645.96951
1.0,61,646.076607
0.0,22,646.115642
0.0,42,646.18971
0.0,30,646.242026
0.0,57,646.343118
0.0,22,646.381152
0.0,9,646.397387
1.0,23,646.438204
1.0,13,646.461225
1.0,15,646.487249
1.0,33,646.545301
0.0,8,646.560315
0.0,22,646.59835
0.0,100,646.814546
0.0,23,646.855583
0.0,33,646.914637
1.0,12,646.935656
0.0,100,647.113819
0.0,56,647.213909
0.0,35,647.275966
1.0,16,647.303992
0.0,100,647.486157
1.0,90,647.681172
1.0,47,647.766249
1.0,35,647.829307
1.0,52,647.923392
1.0,18,647.956422
0.0,17,647.98645
0.0,38,648.055512
1.0,21,648.093547
0.0,100,648.280717
0.0,100,650.000281
1.0,50,650.119389
0.0,45,650.195458
1.0,18,650.225486
1.0,35,650.28554
1.0,34,650.342592
1.0,22,650.380627
0.0,43,650.455695
0.0,5,650.464703
1.0,18,650.49473
1.0,19,650.527761
1.0,12,650.547779
1.0,12,650.567797
1.0,49,650.651873
0.0,11,650.670891
1.0,58,650.771982
1.0,39,650.840044
1.0,7,650.852055
1.0,22,650.89009
0.0,54,651.019208
1.0,51,651.109289
1.0,10,651.126305
0.0,24,651.172347
0.0,2,651.175349
0.0,25,651.22039
0.0,16,651.248416
0.0,10,651.266432
0.0,6,651.277442
1.0,14,651.302465
0.0,11,651.321482
1.0,18,651.353511
0.0,36,651.41757
1.0,18,651.449599
0.0,94,651.61675
0.0,8,651.631764
1.0,12,651.652784
1.0,20,651.689817
0.0,100,651.904012
1.0,23,651.94605
1.0,81,652.087178
1.0,37,652.151237
1.0,43,652.226305
0.0,9,652.242319
1.0,46,652.322392
1.0,83,652.467524
1.0,49,652.553602
1.0,18,652.584631
1.0,39,652.655696
1.0,71,652.81484
1.0,30,652.867888
1.0,45,652.945959
0.0,100,653.12212
1.0,49,653.209199
