#{"t_start": 1679479579.2301593, "env_id": "FrozenLake-v1"}
r,l,t
0.0,6,23.963637
0.0,3,23.968641
0.0,8,23.981653
0.0,6,23.991663
0.0,2,23.994665
0.0,7,24.005675
0.0,8,24.018687
0.0,3,24.023691
0.0,7,24.034701
0.0,3,24.039706
0.0,4,24.045712
0.0,3,24.050716
0.0,15,24.074738
0.0,7,24.085747
0.0,3,24.090752
0.0,10,24.106767
0.0,7,24.118778
0.0,2,24.121781
0.0,8,24.134792
0.0,5,24.142799
0.0,7,24.153809
0.0,4,24.160816
0.0,4,24.166821
0.0,12,24.185839
0.0,4,24.192845
0.0,7,24.203855
0.0,5,24.211862
0.0,7,24.222872
0.0,14,24.245893
0.0,6,24.255902
0.0,2,24.258905
0.0,2,24.261908
0.0,7,24.308951
0.0,5,24.316958
0.0,9,24.331972
0.0,2,24.334974
0.0,4,24.34098
0.0,5,24.349988
0.0,15,24.37401
0.0,8,24.388022
0.0,8,24.401034
0.0,13,24.423054
0.0,6,24.433064
0.0,12,24.452081
0.0,10,24.469097
0.0,6,24.479106
0.0,12,24.498123
0.0,8,24.511134
0.0,3,24.516139
0.0,2,24.519142
0.0,2,24.523145
0.0,4,24.529151
0.0,9,24.544164
0.0,8,24.557176
0.0,8,24.570188
0.0,9,24.585202
0.0,6,24.595211
0.0,19,24.625238
0.0,5,24.633245
0.0,5,24.642254
0.0,6,24.651262
0.0,2,24.654265
0.0,24,24.694301
0.0,2,24.697304
0.0,2,24.700306
0.0,7,24.712317
0.0,10,24.728332
0.0,11,24.746349
0.0,8,24.75936
0.0,7,24.77037
0.0,3,24.775375
0.0,6,24.785384
0.0,8,24.798396
0.0,14,24.821417
0.0,3,24.82542
0.0,3,24.830425
0.0,6,24.840434
0.0,9,24.855448
0.0,2,24.85845
0.0,8,24.871462
0.0,3,24.876467
0.0,5,24.884474
0.0,2,24.887476
0.0,2,24.89148
0.0,2,24.894483
0.0,2,24.897486
0.0,9,24.9125
1.0,10,24.928514
1.0,9,24.942527
0.0,5,24.951535
0.0,11,24.96855
0.0,4,24.975557
0.0,2,24.978559
0.0,6,24.988569
0.0,3,24.993573
0.0,8,25.006585
0.0,18,25.035611
0.0,5,25.043619
0.0,8,25.05663
0.0,4,25.063637
0.0,8,25.076648
0.0,7,25.087659
0.0,2,25.090662
0.0,2,25.094665
0.0,7,25.105675
0.0,13,25.162727
0.0,3,25.167732
0.0,8,25.181744
0.0,3,25.186749
0.0,13,25.208769
0.0,11,25.227786
0.0,10,25.244802
0.0,8,25.258814
0.0,5,25.267823
0.0,6,25.277832
0.0,17,25.307859
0.0,5,25.315867
0.0,5,25.324875
0.0,11,25.343892
0.0,4,25.350899
1.0,9,25.366913
0.0,6,25.377923
0.0,2,25.380925
0.0,11,25.399943
0.0,5,25.408951
0.0,4,25.416957
0.0,2,25.41996
0.0,6,25.431972
0.0,4,25.438978
0.0,3,25.443983
0.0,2,25.449988
0.0,10,25.472015
0.0,9,25.491039
0.0,3,25.499045
0.0,6,25.51006
0.0,2,25.517066
0.0,4,25.524073
0.0,4,25.533607
0.0,8,25.551634
0.0,3,25.556634
0.0,6,25.56965
0.0,10,25.59067
0.0,2,25.594674
0.0,5,25.606684
0.0,2,25.610688
0.0,7,25.625706
0.0,4,25.635725
0.0,7,25.650737
0.0,7,25.665881
0.0,6,25.67688
0.0,9,25.695901
0.0,5,25.706915
0.0,7,25.721932
0.0,8,25.738955
0.0,2,25.742959
0.0,2,25.747963
0.0,8,25.764978
1.0,10,25.781994
0.0,7,25.794005
0.0,10,25.811021
0.0,5,25.820029
0.0,2,25.823031
0.0,16,25.850056
0.0,14,25.874078
0.0,3,25.879083
0.0,14,25.903104
0.0,3,25.908109
0.0,8,25.922122
0.0,2,25.926125
0.0,8,25.939137
0.0,10,25.956153
0.0,7,25.968163
0.0,4,25.97517
0.0,11,25.994187
0.0,2,25.99719
0.0,5,26.006198
0.0,2,26.009201
0.0,8,26.023214
0.0,22,26.061248
0.0,7,26.073259
0.0,13,26.131312
0.0,3,26.136317
0.0,6,26.146326
0.0,9,26.16234
0.0,7,26.174351
0.0,3,26.179356
0.0,4,26.186362
0.0,5,26.194369
0.0,7,26.207381
0.0,12,26.2284
0.0,2,26.231403
0.0,17,26.26143
0.0,3,26.266435
0.0,13,26.288455
0.0,8,26.302468
0.0,5,26.311476
0.0,24,26.353514
0.0,4,26.360521
1.0,8,26.373532
0.0,3,26.379538
0.0,4,26.386544
0.0,2,26.389547
0.0,7,26.401558
0.0,3,26.406562
0.0,2,26.410566
0.0,12,26.431585
0.0,7,26.443596
0.0,7,26.456608
0.0,6,26.466617
0.0,12,26.487636
0.0,2,26.490639
0.0,10,26.507654
0.0,3,26.513659
0.0,2,26.516662
0.0,2,26.520666
0.0,5,26.528673
0.0,2,27.983996
0.0,5,27.993005
0.0,2,27.996007
0.0,2,28.000011
0.0,10,28.017027
0.0,20,28.050057
0.0,2,28.05406
0.0,9,28.069074
0.0,6,28.079083
0.0,5,28.08709
0.0,2,28.091094
0.0,3,28.096099
0.0,2,28.099102
0.0,5,28.10811
0.0,6,28.118119
0.0,2,28.121121
0.0,5,28.13013
0.0,2,28.133132
0.0,11,28.151149
0.0,3,28.156153
0.0,5,28.165161
0.0,11,28.183178
0.0,11,28.201194
0.0,3,28.206199
0.0,6,28.216208
0.0,7,28.228219
0.0,2,28.232222
0.0,8,28.245234
0.0,5,28.253242
0.0,8,28.267254
0.0,7,28.278264
0.0,8,28.292277
0.0,7,28.303287
0.0,7,28.315298
0.0,6,28.325307
0.0,3,28.330312
0.0,12,28.35033
0.0,5,28.358337
0.0,8,28.37235
1.0,6,28.382359
0.0,4,28.388365
1.0,11,28.407381
0.0,13,28.463433
0.0,2,28.466435
0.0,3,28.47144
0.0,4,28.478446
0.0,2,28.481449
0.0,6,28.491458
0.0,6,28.501467
0.0,5,28.509475
0.0,5,28.518483
0.0,3,28.523487
0.0,2,28.526491
0.0,3,28.531494
0.0,4,28.538501
0.0,4,28.545507
0.0,6,28.555516
0.0,4,28.561522
0.0,4,28.568528
0.0,14,28.591549
0.0,6,28.601558
0.0,7,28.613569
0.0,4,28.620576
0.0,2,28.623578
0.0,4,28.630585
0.0,6,28.640594
0.0,18,28.670621
0.0,6,28.68063
0.0,17,28.709656
0.0,4,28.715662
0.0,2,28.719666
0.0,27,28.766709
0.0,3,28.772714
0.0,8,28.786727
0.0,3,28.791731
0.0,9,28.807746
0.0,8,28.821759
0.0,6,28.832769
0.0,15,28.858792
0.0,5,28.8678
0.0,7,28.880812
0.0,2,28.883815
0.0,2,28.887819
0.0,12,28.908838
0.0,2,28.912841
0.0,2,28.915844
0.0,2,28.919847
1.0,14,28.944871
0.0,3,28.949875
0.0,3,28.95488
0.0,3,28.960885
0.0,5,28.968892
0.0,5,28.977901
0.0,7,28.989911
0.0,10,29.007928
0.0,7,29.019939
0.0,3,29.024943
0.0,2,29.028947
0.0,5,29.037955
0.0,5,29.046963
0.0,2,29.049966
0.0,6,29.060976
0.0,4,29.067982
0.0,9,29.082996
0.0,4,29.090002
0.0,7,29.103014
0.0,10,29.120029
0.0,5,29.129037
0.0,8,29.14305
0.0,6,29.154061
0.0,9,29.170075
0.0,3,29.17508
0.0,3,29.180084
0.0,13,29.203105
0.0,7,29.215116
0.0,18,29.247145
0.0,9,29.26316
0.0,3,29.269165
0.0,2,29.272168
1.0,9,29.288182
0.0,11,29.3072
0.0,3,29.313205
0.0,6,29.359247
0.0,2,29.36225
0.0,6,29.37326
0.0,2,29.376263
0.0,6,29.387273
0.0,9,29.403287
0.0,7,29.4163
0.0,12,29.438319
0.0,2,29.441322
0.0,9,29.457337
0.0,8,29.471349
0.0,9,29.487364
0.0,2,29.491367
0.0,4,29.498374
0.0,2,29.501376
0.0,2,29.50538
0.0,4,29.512386
0.0,9,29.528401
0.0,4,29.535408
0.0,2,29.539411
0.0,5,29.548419
0.0,5,29.557428
0.0,3,29.562432
0.0,4,29.569438
0.0,2,29.573442
0.0,9,29.589457
0.0,6,29.599466
0.0,14,29.624488
0.0,12,29.646509
0.0,11,29.665526
0.0,12,29.686545
0.0,10,29.704561
0.0,5,29.713569
0.0,4,29.720576
0.0,3,29.726581
0.0,2,29.729584
0.0,2,29.733588
0.0,5,29.742596
0.0,3,29.747601
0.0,4,29.754607
0.0,4,29.762614
0.0,9,29.778628
0.0,8,29.792641
0.0,4,29.799648
0.0,3,29.805654
0.0,4,29.812659
0.0,3,29.817664
0.0,19,29.852696
0.0,6,29.863706
0.0,3,29.86871
0.0,2,29.872714
0.0,4,29.87972
1.0,6,29.890731
0.0,11,29.910749
0.0,2,29.913751
0.0,13,29.937773
0.0,11,29.956791
0.0,4,29.964798
0.0,8,29.978811
0.0,6,29.98982
0.0,4,29.998829
0.0,3,30.003833
0.0,2,30.007837
0.0,9,30.025854
0.0,3,30.034864
0.0,6,30.049885
0.0,3,30.055889
0.0,3,30.060894
0.0,4,30.072905
0.0,8,30.091922
0.0,2,30.094925
0.0,5,30.107942
0.0,4,30.118956
0.0,5,30.128965
0.0,3,30.138976
0.0,4,30.148012
0.0,9,30.170008
0.0,14,30.203546
0.0,10,30.225571
0.0,5,30.239583
0.0,5,30.252595
0.0,4,30.259602
0.0,6,30.274431
0.0,4,30.286455
0.0,4,30.293453
0.0,7,30.310468
0.0,3,30.320482
0.0,10,30.377534
0.0,4,30.38454
0.0,2,30.387543
0.0,6,30.398553
0.0,4,30.40556
0.0,19,30.43959
0.0,8,30.453603
0.0,6,30.466615
0.0,4,30.473621
0.0,2,30.477625
0.0,2,30.48263
0.0,3,30.487634
0.0,5,30.499645
0.0,2,30.503648
0.0,10,30.523669
0.0,6,30.534679
0.0,2,30.538683
0.0,7,30.550694
0.0,2,30.554697
0.0,4,30.561703
0.0,11,30.580721
0.0,21,30.618755
0.0,9,30.63477
0.0,10,30.651786
0.0,6,30.662796
0.0,4,30.669802
0.0,4,30.676809
0.0,3,30.682814
0.0,5,30.691822
0.0,9,30.707836
0.0,7,30.719847
0.0,13,30.742869
0.0,7,30.75588
0.0,2,30.758883
0.0,5,30.767891
0.0,8,30.781904
0.0,2,30.785908
0.0,2,30.789912
0.0,6,30.800921
0.0,8,30.814934
0.0,4,30.82194
0.0,4,30.828947
0.0,11,30.847964
0.0,9,30.863979
0.0,3,30.868983
0.0,6,30.879993
0.0,3,30.884997
0.0,9,30.901012
0.0,4,30.908019
0.0,13,30.931039
0.0,9,30.947054
0.0,2,30.950057
0.0,4,30.958064
0.0,10,30.975079
0.0,2,30.979083
0.0,4,30.98609
0.0,25,31.03013
0.0,3,31.035134
0.0,5,31.044142
0.0,2,31.048146
0.0,3,31.05315
0.0,7,31.065162
0.0,4,31.072168
1.0,8,31.086181
0.0,8,31.100194
0.0,11,31.120212
0.0,3,31.125216
0.0,4,31.132222
0.0,2,31.136226
0.0,5,31.144233
0.0,3,31.150239
0.0,3,31.155243
0.0,2,31.159247
0.0,4,31.166253
0.0,2,31.169256
0.0,3,31.174261
0.0,7,31.187273
0.0,6,31.197282
0.0,2,31.201285
0.0,6,31.212296
0.0,15,31.238319
0.0,5,31.247327
0.0,17,31.311385
0.0,3,31.317391
0.0,4,31.324397
0.0,2,31.3274
0.0,5,31.336408
0.0,4,31.343414
0.0,10,31.361431
0.0,6,31.37144
0.0,5,31.380448
0.0,3,31.385453
0.0,2,31.389457
0.0,7,31.401467
0.0,2,31.405471
0.0,3,31.410475
0.0,2,31.414479
0.0,9,31.430494
0.0,4,31.4375
0.0,3,31.442505
1.0,7,31.454515
0.0,20,31.489547
0.0,5,31.498556
0.0,3,31.50356
0.0,10,31.521577
0.0,13,31.544597
0.0,13,31.566618
0.0,4,31.573624
0.0,9,31.589638
0.0,12,31.610658
0.0,2,31.614661
0.0,14,31.638683
0.0,5,31.647691
0.0,2,31.650694
0.0,6,31.661704
0.0,3,31.666708
0.0,5,31.675716
0.0,2,31.67872
0.0,10,31.696736
0.0,11,31.715753
0.0,4,31.722759
0.0,2,31.726763
0.0,4,31.73377
0.0,8,31.747782
0.0,4,31.754788
0.0,8,31.768802
0.0,10,31.785817
1.0,16,33.264161
0.0,4,33.271167
0.0,3,33.276172
0.0,8,33.289184
0.0,4,33.29519
0.0,6,33.305198
0.0,7,33.317209
0.0,3,33.322214
0.0,6,33.331222
0.0,7,33.343233
0.0,6,33.353242
0.0,3,33.358247
0.0,4,33.364252
0.0,8,33.378265
0.0,2,33.381268
0.0,2,33.38427
0.0,3,33.389275
0.0,13,33.411295
0.0,7,33.422305
0.0,6,33.432314
0.0,6,33.442323
0.0,2,33.446326
0.0,7,33.457337
0.0,2,33.46034
0.0,6,33.470349
0.0,2,33.473351
0.0,7,33.485363
0.0,4,33.492369
0.0,8,33.50538
0.0,6,33.515389
0.0,14,33.538411
0.0,4,33.544416
0.0,9,33.559429
0.0,18,33.589457
0.0,10,33.606472
0.0,2,33.609475
0.0,3,33.649512
0.0,10,33.665526
0.0,2,33.66953
0.0,7,33.68054
0.0,5,33.689548
0.0,10,33.705562
0.0,12,33.725581
0.0,10,33.742596
0.0,2,33.745599
0.0,8,33.759611
0.0,6,33.769621
0.0,7,33.780631
0.0,13,33.802651
0.0,3,33.807655
0.0,14,33.830677
0.0,6,33.840686
0.0,10,33.8567
0.0,3,33.861705
0.0,17,33.88973
0.0,2,33.893734
0.0,3,33.898739
0.0,3,33.903743
0.0,11,33.921759
0.0,4,33.928766
0.0,7,33.939775
0.0,4,33.946782
0.0,3,33.951786
0.0,8,33.964798
0.0,6,33.974808
0.0,2,33.97781
0.0,2,33.981814
0.0,4,33.987819
0.0,6,33.997828
0.0,10,34.014844
0.0,3,34.019848
0.0,9,34.034862
0.0,2,34.037865
0.0,2,34.041868
0.0,7,34.052879
0.0,9,34.067892
0.0,5,34.075899
0.0,3,34.080904
0.0,5,34.089912
0.0,3,34.094916
0.0,18,34.124944
0.0,15,34.150968
0.0,9,34.166982
0.0,7,34.178993
0.0,9,34.194007
0.0,3,34.200012
0.0,4,34.206017
0.0,11,34.225035
0.0,3,34.23104
0.0,4,34.238047
0.0,13,34.260067
0.0,17,34.289093
0.0,2,34.293097
0.0,3,34.298101
0.0,6,34.30811
0.0,2,34.312114
0.0,3,34.317119
0.0,3,34.322123
0.0,7,34.334134
0.0,4,34.341141
0.0,8,34.355153
0.0,2,34.359157
0.0,4,34.366163
0.0,2,34.369166
1.0,10,34.387182
0.0,6,34.397192
0.0,10,34.415207
0.0,2,34.41821
0.0,4,34.425217
0.0,4,34.432223
0.0,2,34.436227
0.0,8,34.449239
0.0,8,34.463252
0.0,2,34.467255
0.0,8,34.481269
0.0,6,34.491277
0.0,4,34.533315
0.0,11,34.552333
0.0,5,34.561341
0.0,5,34.570349
0.0,5,34.578356
0.0,10,34.596373
0.0,5,34.605381
0.0,3,34.610385
0.0,6,34.620394
0.0,3,34.625399
0.0,2,34.629403
0.0,3,34.634407
0.0,7,34.646418
0.0,7,34.658429
0.0,10,34.675444
0.0,4,34.682451
0.0,4,34.689457
0.0,12,34.710476
0.0,6,34.720485
0.0,5,34.729493
0.0,17,34.759521
0.0,7,34.771532
0.0,3,34.776536
0.0,3,34.781541
0.0,2,34.785545
0.0,11,34.804562
0.0,3,34.809566
0.0,12,34.830585
1.0,15,34.856609
0.0,6,34.866618
0.0,4,34.873625
0.0,4,34.880631
0.0,7,34.892642
0.0,10,34.910658
0.0,4,34.917665
0.0,12,34.938684
0.0,2,34.941687
0.0,7,34.953698
0.0,7,34.966709
0.0,5,34.974716
0.0,2,34.97872
0.0,6,34.989731
0.0,7,35.001741
0.0,6,35.012751
0.0,6,35.02276
0.0,4,35.029767
0.0,2,35.033771
0.0,3,35.038774
0.0,6,35.049785
0.0,4,35.056792
0.0,6,35.0668
0.0,2,35.070804
0.0,3,35.075809
0.0,2,35.079813
0.0,4,35.086819
0.0,7,35.09883
0.0,3,35.104835
0.0,3,35.10984
0.0,6,35.119848
0.0,4,35.127856
0.0,9,35.14287
0.0,3,35.148875
0.0,7,35.160886
0.0,5,35.169894
0.0,2,35.173898
0.0,2,35.1769
0.0,8,35.190913
0.0,6,35.201924
0.0,7,35.213934
0.0,5,35.222943
0.0,2,35.226946
0.0,10,35.244963
0.0,6,35.254972
0.0,3,35.260977
0.0,4,35.267983
0.0,6,35.277992
0.0,2,35.281996
0.0,14,35.307019
0.0,4,35.314026
0.0,5,35.323033
0.0,7,35.335044
0.0,5,35.344053
0.0,2,35.348056
0.0,3,35.353061
0.0,9,35.369075
0.0,4,35.377082
0.0,3,35.382087
0.0,5,35.391095
0.0,2,35.395099
0.0,8,35.446145
0.0,3,35.452151
0.0,5,35.461159
0.0,8,35.475172
0.0,15,35.501195
0.0,6,35.512205
0.0,4,35.519212
0.0,5,35.52822
0.0,4,35.535226
0.0,3,35.540231
0.0,4,35.548238
0.0,7,35.560249
0.0,3,35.565254
0.0,14,35.590276
0.0,6,35.601287
0.0,5,35.610294
0.0,6,35.620304
0.0,4,35.62731
0.0,7,35.640322
0.0,5,35.64933
0.0,2,35.652333
0.0,3,35.658338
0.0,2,35.661341
0.0,4,35.669348
0.0,3,35.674353
0.0,6,35.685363
0.0,6,35.695372
0.0,4,35.702378
0.0,3,35.707383
0.0,3,35.713388
0.0,3,35.718393
0.0,2,35.722397
0.0,6,35.732406
0.0,2,35.736409
0.0,2,35.739412
0.0,2,35.743415
0.0,4,35.750422
0.0,3,35.755426
0.0,5,35.764435
0.0,3,35.769439
0.0,2,35.773443
0.0,9,35.789457
0.0,6,35.799467
0.0,3,35.805472
0.0,5,35.813479
0.0,4,35.820486
0.0,3,35.826491
0.0,2,35.829494
0.0,8,35.843507
0.0,5,35.852515
0.0,2,35.855518
0.0,10,35.873534
0.0,4,35.88054
0.0,4,35.887547
1.0,14,35.911568
0.0,3,35.917574
0.0,3,35.922579
0.0,10,35.939594
0.0,7,35.952606
0.0,15,35.978629
0.0,7,35.99064
0.0,7,36.003652
0.0,3,36.008657
0.0,3,36.013661
0.0,6,36.024672
0.0,8,36.038684
0.0,8,36.052697
0.0,2,36.0557
0.0,2,36.059703
0.0,2,36.062706
0.0,2,36.06671
0.0,3,36.071714
0.0,3,36.076719
0.0,4,36.083725
0.0,2,36.087729
0.0,8,36.101741
0.0,6,36.112752
0.0,3,36.117756
0.0,5,36.126764
0.0,7,36.138775
0.0,4,36.145782
0.0,9,36.161796
0.0,5,36.170804
0.0,5,36.178812
0.0,2,36.182815
0.0,2,36.186819
0.0,6,36.196828
0.0,4,36.203834
0.0,9,36.219849
0.0,6,36.229858
0.0,2,36.233862
0.0,4,36.240868
0.0,3,36.245872
0.0,3,36.250877
0.0,3,36.256882
0.0,6,36.266891
0.0,6,36.277902
0.0,8,36.291914
0.0,3,36.296919
0.0,2,36.300922
0.0,6,36.310931
0.0,2,36.314935
0.0,6,36.324945
0.0,3,36.36498
0.0,4,36.371987
0.0,7,36.383998
0.0,4,36.391005
0.0,2,36.395008
0.0,9,36.411022
0.0,4,36.418029
0.0,11,36.438047
0.0,2,36.44105
0.0,12,36.462069
0.0,9,36.478084
0.0,3,36.483088
0.0,3,36.489094
0.0,2,36.492096
0.0,4,36.499103
0.0,4,36.506109
0.0,2,36.510113
0.0,2,36.513116
0.0,7,36.525126
0.0,6,36.536137
0.0,9,36.552151
0.0,6,36.56216
0.0,7,36.575172
0.0,2,36.578175
0.0,10,36.596191
0.0,4,36.603198
0.0,15,36.629221
0.0,3,36.634226
0.0,5,36.643234
0.0,13,36.666255
0.0,14,36.690277
0.0,3,36.696282
0.0,2,36.699285
0.0,3,36.704289
0.0,2,36.708293
0.0,4,36.715299
0.0,12,36.737319
0.0,2,36.740322
0.0,2,36.744326
0.0,5,36.753334
0.0,4,36.76034
0.0,4,36.767347
0.0,4,36.774353
0.0,3,36.779357
0.0,5,36.788366
0.0,9,36.80438
0.0,2,36.808384
0.0,5,36.817392
0.0,7,36.829403
1.0,9,36.845418
0.0,6,36.856428
0.0,4,36.863434
0.0,4,36.87044
0.0,5,36.879449
0.0,5,36.888457
0.0,2,36.89246
0.0,5,36.901469
0.0,3,36.906473
0.0,4,36.91348
0.0,4,36.920486
0.0,12,36.942506
0.0,3,36.94751
0.0,2,36.951514
0.0,2,36.955518
0.0,2,38.457884
0.0,4,38.465904
0.0,4,38.47191
0.0,7,38.483921
0.0,7,38.495932
0.0,2,38.498934
0.0,8,38.512947
0.0,2,38.51595
0.0,4,38.522956
0.0,5,38.530963
0.0,7,38.542974
0.0,4,38.54998
0.0,8,38.562993
0.0,9,38.579007
0.0,3,38.584012
0.0,2,38.587014
0.0,2,38.591018
0.0,4,38.597023
0.0,5,38.606032
0.0,7,38.618042
0.0,11,38.63706
1.0,7,38.64807
0.0,3,38.654075
0.0,5,38.662082
0.0,3,38.667087
0.0,5,38.676095
0.0,6,38.686104
0.0,4,38.693111
0.0,6,38.70312
0.0,2,38.706123
0.0,4,38.713129
0.0,7,38.724138
0.0,4,38.731145
0.0,2,38.734148
0.0,4,38.775185
0.0,10,38.792201
0.0,6,38.802211
0.0,7,38.814221
0.0,4,38.821227
0.0,8,38.834239
0.0,7,38.845802
0.0,6,38.855811
0.0,11,38.874828
0.0,10,38.890842
0.0,4,38.897849
0.0,3,38.902854
0.0,3,38.90886
0.0,11,38.926876
0.0,6,38.937885
0.0,3,38.942889
1.0,10,38.958905
0.0,2,38.962909
0.0,2,38.965911
0.0,3,38.970915
0.0,6,38.980925
0.0,9,38.996939
0.0,4,39.002945
0.0,4,39.009951
0.0,3,39.014956
0.0,7,39.026967
0.0,5,39.034974
0.0,4,39.04198
0.0,3,39.046985
0.0,5,39.054992
1.0,15,39.080015
0.0,4,39.087021
0.0,4,39.094027
0.0,3,39.099032
0.0,15,39.124055
0.0,2,39.127058
0.0,4,39.134064
0.0,2,39.137067
0.0,3,39.142071
0.0,2,39.146075
0.0,2,39.149078
0.0,15,39.174101
0.0,19,39.20613
0.0,11,39.224145
0.0,4,39.231152
0.0,7,39.242162
0.0,2,39.246166
0.0,3,39.251171
0.0,6,39.26118
0.0,3,39.266184
0.0,6,39.276193
0.0,4,39.283199
0.0,3,39.288204
0.0,6,39.298213
0.0,3,39.303218
0.0,7,39.315236
0.0,3,39.320234
0.0,2,39.323236
0.0,5,39.332244
0.0,8,39.346258
0.0,4,39.353263
0.0,2,39.356266
0.0,6,39.367276
0.0,6,39.377285
0.0,3,39.38229
0.0,11,39.401307
0.0,2,39.405311
0.0,17,39.434337
0.0,3,39.440343
0.0,5,39.44835
0.0,18,39.479378
0.0,14,39.5034
0.0,6,39.51441
0.0,2,39.517412
0.0,5,39.526421
0.0,4,39.533427
0.0,11,39.552444
0.0,4,39.559451
0.0,3,39.564456
0.0,3,39.56946
0.0,5,39.578468
0.0,8,39.592481
0.0,4,39.599487
0.0,7,39.611498
0.0,5,39.654537
0.0,23,39.694574
0.0,10,39.711589
0.0,5,39.719596
0.0,2,39.7236
0.0,5,39.732608
0.0,8,39.74662
0.0,7,39.758632
0.0,4,39.765638
0.0,4,39.772645
0.0,8,39.786657
0.0,11,39.805675
0.0,6,39.815684
0.0,2,39.819687
0.0,12,39.840706
0.0,2,39.843709
0.0,10,39.861726
0.0,2,39.864728
0.0,8,39.878741
0.0,2,39.882745
0.0,8,39.895756
0.0,9,39.911771
0.0,5,39.920779
0.0,2,39.923782
0.0,11,39.942799
0.0,6,39.953809
0.0,20,39.988841
0.0,4,39.994846
0.0,2,39.998851
0.0,3,40.003855
0.0,2,40.007859
0.0,2,40.010861
0.0,9,40.026876
0.0,7,40.038887
0.0,3,40.044892
0.0,2,40.047895
0.0,3,40.0529
0.0,8,40.066912
0.0,2,40.070916
0.0,2,40.073919
0.0,4,40.080925
0.0,10,40.098941
0.0,6,40.10895
0.0,4,40.115957
0.0,21,40.15299
0.0,3,40.157995
0.0,2,40.161999
0.0,9,40.177012
0.0,11,40.197031
0.0,4,40.204037
0.0,10,40.221052
0.0,4,40.228059
0.0,4,40.235065
0.0,2,40.238068
0.0,3,40.244073
0.0,6,40.254082
0.0,8,40.269096
0.0,6,40.280106
0.0,2,40.283109
0.0,6,40.294119
0.0,4,40.301126
0.0,11,40.321143
0.0,7,40.333154
0.0,3,40.33916
0.0,3,40.344164
0.0,2,40.347167
0.0,3,40.353172
0.0,2,40.356175
0.0,3,40.362181
1.0,10,40.379196
0.0,2,40.3832
0.0,6,40.39421
0.0,7,40.406221
0.0,3,40.411225
0.0,4,40.419233
0.0,9,40.435247
0.0,3,40.440252
0.0,2,40.444255
0.0,6,40.455265
0.0,3,40.46027
0.0,5,40.469278
0.0,5,40.478286
0.0,3,40.483291
0.0,2,40.487295
0.0,13,40.510315
0.0,2,40.514319
0.0,5,40.523327
0.0,8,40.573238
0.0,2,40.576241
0.0,2,40.580245
0.0,5,40.589253
0.0,8,40.603265
0.0,6,40.614275
0.0,3,40.61928
0.0,3,40.624285
0.0,4,40.632292
0.0,6,40.642301
0.0,5,40.651309
0.0,4,40.658316
0.0,6,40.669325
1.0,16,40.697351
0.0,2,40.701355
0.0,2,40.704357
0.0,2,40.708361
0.0,11,40.727378
0.0,2,40.731382
0.0,6,40.742392
0.0,12,40.763411
0.0,5,40.77242
0.0,2,40.776423
0.0,4,40.783429
0.0,6,40.794439
0.0,12,40.815458
0.0,7,40.827469
0.0,8,40.842483
0.0,4,40.849489
0.0,2,40.852492
0.0,6,40.863502
0.0,7,40.875513
0.0,3,40.881518
0.0,3,40.886523
0.0,8,40.901537
0.0,2,40.904539
0.0,2,40.908543
0.0,3,40.91655
0.0,2,40.919553
0.0,7,40.932565
0.0,3,40.937569
0.0,2,40.941573
0.0,7,40.953584
0.0,7,40.966596
0.0,4,40.973602
0.0,6,40.983611
0.0,13,41.007633
0.0,2,41.010636
0.0,3,41.016641
0.0,6,41.02665
0.0,2,41.030654
0.0,3,41.035659
0.0,8,41.050672
0.0,7,41.063684
0.0,4,41.07069
0.0,8,41.086705
0.0,10,41.104722
0.0,5,41.112728
0.0,3,41.118734
0.0,2,41.121737
0.0,9,41.137751
0.0,2,41.141755
0.0,2,41.144758
0.0,6,41.155768
0.0,2,41.158771
0.0,3,41.164776
0.0,6,41.174785
0.0,4,41.181791
0.0,2,41.185795
0.0,4,41.192801
0.0,3,41.197806
0.0,10,41.215822
0.0,8,41.229835
0.0,2,41.232838
0.0,4,41.239844
0.0,6,41.250854
0.0,6,41.260863
0.0,5,41.269871
0.0,10,41.288889
0.0,6,41.298898
0.0,2,41.302902
0.0,3,41.307906
0.0,6,41.318916
0.0,3,41.323921
0.0,4,41.330927
0.0,2,41.334931
0.0,4,41.341937
0.0,2,41.34494
0.0,2,41.348943
0.0,12,41.369962
0.0,7,41.381973
0.0,2,41.385977
0.0,5,41.394985
0.0,8,41.408998
0.0,15,41.436023
0.0,4,41.443029
0.0,4,41.450035
0.0,10,41.502083
0.0,7,41.514094
0.0,4,41.522101
1.0,37,41.588161
0.0,4,41.595167
0.0,4,41.602174
0.0,7,41.615185
0.0,6,41.625195
0.0,2,41.629198
0.0,2,41.632201
0.0,13,41.656223
0.0,2,41.659226
0.0,13,41.684248
0.0,2,41.687251
0.0,12,41.709271
0.0,2,41.712274
0.0,9,41.728288
0.0,5,41.737297
0.0,7,41.749307
0.0,8,41.764321
0.0,7,41.776332
0.0,2,41.780336
0.0,13,41.803356
1.0,10,41.821373
0.0,3,41.826378
0.0,4,41.833384
0.0,8,41.848398
0.0,9,41.864412
0.0,2,41.867415
0.0,4,41.874421
0.0,3,41.880427
0.0,2,41.88343
0.0,7,41.896441
